name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,id,filename,url,status,description
"Panasonic 1000 Watt Iron (Multicolour, 8 inches)",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51QTkAdRxsL._AC_UL320_.jpg,https://www.amazon.in/Panasonic-1000-Watt-Iron-NI-22AWT/dp/B00B6P8MX0/ref=sr_1_1966?qid=1679135705&s=appliances&sr=1-1966,4.3,893,"₹3,799","₹4,999",948792,Panasonic-1000-Watt-Iron-NI-22AWT_dp_B00B6P8MX0_ref=sr_1_1966.html,https://www.amazon.in/Panasonic-1000-Watt-Iron-NI-22AWT/dp/B00B6P8MX0/ref=sr_1_1966,200,"About this item
Easy operation 6 temperature settings
Deluxe metal cover
Powerful 1000W iron
Nonstick coating sole plate
Color Name Multi Color Included Components Body

See more product details"
PagKis Stainless Steel Dish Cable TV Compression Crimping Tool and 10 F Connectors for RG6 Cable Crimper,"tv, audio & cameras",Home Entertainment Systems,https://m.media-amazon.com/images/I/71CWnyQ+SPL._AC_UL320_.jpg,https://www.amazon.in/PagKis-Compression-Crimping-Connectors-Crimper/dp/B07PQ2ZTX6/ref=sr_1_3734?qid=1679128333&s=electronics&sr=1-3734,4.1,255,₹664.05,₹995,815755,PagKis-Compression-Crimping-Connectors-Crimper_dp_B07PQ2ZTX6_ref=sr_1_3734.html,https://www.amazon.in/PagKis-Compression-Crimping-Connectors-Crimper/dp/B07PQ2ZTX6/ref=sr_1_3734,200,"About this item
High quality professional grade crimping tool for Dish TV  Cable TV and other coaxial cables
Gives waterproof connection with F plunger connectors  Gives better picture quality
all major connectors eg PPC Digicon Gilbert Holland Thomas And Betts Snap and Seal Ultrease Stirling Lock and Seal etc
Other Applications Video Satellite TV Cable TV CAT V Home Theater Security and Modems
Made from high quality stainless steel which gives long life

See more product details"
"AGARO Marvel 1700-Watt Deep Fryer with 2-Litre Capacity & 3 Temperature Settings, Deep Fat Fryer (Silver)",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61VvctQeQuL._AC_UL320_.jpg,https://www.amazon.in/AGARO-1700-Watt-Capacity-Temperature-Settings/dp/B082HXNKD5/ref=sr_1_1788?qid=1679135695&s=appliances&sr=1-1788,4.1,445,"₹2,999","₹3,499",948614,AGARO-1700-Watt-Capacity-Temperature-Settings_dp_B082HXNKD5_ref=sr_1_1788.html,https://www.amazon.in/AGARO-1700-Watt-Capacity-Temperature-Settings/dp/B082HXNKD5/ref=sr_1_1788,200,"About this item
The 2Litre capacity allows you to prepare crisper chips fries croquettes onion rings fried chicken battered fish and a whole lot more
Variable temperature setting from 150 to 190  for various types of food
Overheat protection
15 metre long cord  Cord storage space inside the product
Fully detachable parts for easy cleaning
Power and Heating Indicator Light
Antislip feet to improve stability and prevent accident
2 Years Manufacturers Warranty

See more product details"
Titan Analog Silver Dial Women's Watch-2606YM08,accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61XOglxv2uL._AC_UL320_.jpg,https://www.amazon.in/Titan-Analog-Silver-Womens-Watch-2606YM08/dp/B09JCDMB69/ref=sr_1_818?qid=1679155617&s=watches&sr=1-818,5.0,4,"₹6,295","₹6,745",976412,Titan-Analog-Silver-Womens-Watch-2606YM08_dp_B09JCDMB69_ref=sr_1_818.html,https://www.amazon.in/Titan-Analog-Silver-Womens-Watch-2606YM08/dp/B09JCDMB69/ref=sr_1_818,200,Error File not found at contentdriveMyDriveuniamazondataTitanAnalogSilverWomensWatch2606YM08_dp_B09JCDMB69_refsr_1_818html
PagKis Straight and Curved Stainless Steel Tweezers (Black) - Set of 2,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71-NVNJCM2L._AC_UL320_.jpg,https://www.amazon.in/PagKis-Straight-Curved-Stainless-Tweezers/dp/B01MY1J5SS/ref=sr_1_6439?qid=1679214566&s=kitchen&sr=1-6439,4.4,539,₹188,₹395,154879,PagKis-Straight-Curved-Stainless-Tweezers_dp_B01MY1J5SS_ref=sr_1_6439.html,https://www.amazon.in/PagKis-Straight-Curved-Stainless-Tweezers/dp/B01MY1J5SS/ref=sr_1_6439,200,"About this item
Set of two NonMagnetic  anticorrosive Stainless Steel Tweezers
Exact as shown in image
High Quality Black coating
ESD Safe  Used extensively in mobile  gadget  laptop repair and jewelry repair work
Both tweezers are self opening type squeeze to close tweezers

See more product details"
Jockey Women's Cotton Non Padded Wire Free Seamless Bra,women's clothing,Clothing,https://m.media-amazon.com/images/I/719rNuoJtbL._AC_UL320_.jpg,https://www.amazon.in/Jockey-Skin-Full-Coverage-Shaper/dp/B09J17BKGR/ref=sr_1_1280?qid=1679152786&s=apparel&sr=1-1280,4.2,"8,694",,₹649,4008,Jockey-Skin-Full-Coverage-Shaper_dp_B09J17BKGR.html,https://www.amazon.in/Jockey-Skin-Full-Coverage-Shaper/dp/B09J17BKGR,200,The Essence Collection is an everyday essential that provides allday comfort and support The right choice for the woman who needs innerwear she can count on in any situation
Rico Hand Blender with Chutney Maker & Juicer Attachment - 2 Years warranty-By Rico - ISI Quality Mark -Japanese technolog...,appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61OGLooDmGL._AC_UL320_.jpg,https://www.amazon.in/Rico-Blender-Chutney-Juicer-Attachment/dp/B0B2S1Z67J/ref=sr_1_1827?qid=1679134576&s=kitchen&sr=1-1827,3.7,"1,012","₹1,999","₹2,450",857783,Rico-Blender-Chutney-Juicer-Attachment_dp_B0B2S1Z67J_ref=sr_1_1827.html,https://www.amazon.in/Rico-Blender-Chutney-Juicer-Attachment/dp/B0B2S1Z67J/ref=sr_1_1827,200,"About this item
Rico hand blender comes with ISI mark and the appliance is efficient and effective at its job of blending and mixing ingredients whether you are making meringues mayonnaise baby food salads omelette mixes or batters for baking
It comes with multipupose 5 different blades and jar to make lovely dishes in a goThe blade speed and the texture of every blend gives you maximum choice and precision to prepare foods from smooth purees to chunky homemade salsas blast ice faster and blend your ingredients Refresh the blade and cup with water for fast cleaning
Comfortable grip and handle big  super sharp blades for instant blending with heavyduty 150W motor Anti burn and heat mechanism with 100 copper motor to save electricity
Rico hand blender has advanced noise reduction technology to avoid discomfort caused by excessive noise No toxic chemicals will be released during food processing with our BPA free containers
Stainless steel blades extremely increase the hardness and service life of the blades and no need to worry about blade falling or broken which is perfect for baby food making and can quickly blend ingredients for smoothies milkshakes soups etc
Rico multipurpose hand blender food processor comes with 2 year warranty  best after sales service
Rico delivers exceptional durability and performance thanks to cuttingedge Japanese technology

See more product details"
"Hindware Atlantic Compacto 3 Litre Instant Water Heater With Stainless Steel Tank, Robust Construction, Pressure Relief Va...",appliances,Heating & Cooling Appliances,https://m.media-amazon.com/images/I/4157skMWZ2L._AC_UL320_.jpg,https://www.amazon.in/Hindware-Atlantic-Compacto-Instant-HI03PDW30/dp/B09DL9978Y/ref=sr_1_292?qid=1679135052&s=kitchen&sr=1-292,4.0,601,"₹2,399","₹4,590",374805,Hindware-Atlantic-Compacto-Instant-HI03PDW30_dp_B09DL9978Y_ref=sr_1_292.html,https://www.amazon.in/Hindware-Atlantic-Compacto-Instant-HI03PDW30/dp/B09DL9978Y/ref=sr_1_292,200,"About this item
ROBUST CONSTRUCTION  Hindware Instant water heaters are crafted with rust proof premium quality engineered polymer material that has long life and provides premium finish to the outer body while retaining its newness in the long run
CONVENIENT SMART INDICATORS  Equipped with LED indicators the water heater displays Red light to indicate Power On and Green light indicating Heating On
RUSTPROOF DURABLE STAINLESS STEEL 304 GRADE TANK  Hindware Atlantic Instant Water Heater come with highquality 304 grade stainless steel tank for superior protection against corrosion adding durability and thereby enhancing the life
HIGH QUALITY CORROSIONRESISTANT COPPER HEATING ELEMENT  The 3000watt superior quality copper heating element provides instant hot water thus saving your time and adding convenience to your busy life
SUITABLE FOR INDIVIDUAL HOUSES BUILDER FLOORS AND EVEN HIGHRISE APARTMENTS  Designed to withstand water pressure of up to 65 bar which is equivalent to 663m height It makes it suitable for usage in individual houses builder floors and even for the highrise apartments multistoried buildings Equipped with specially designed Pressure Release Valve that regulates pressure inside the tank whenever it exceeds 65 bar
ENERGY SAVING EFFECTIVE HEATING WITH IMMERSED THERMOSTAT  Immersed Thermostat enables auto cutoff that adds to the safety provides energy saving as well as prevents dry heating The thermostat technology maintains and regulates the temperature of the hot water within the tank
SAFE DESIGN FOR SUPERIOR PROTECTION

See more product details"
"Men's Combo of Naughty Cuts Men's G String Thong Underwear Dual Back String, White and Red Color, 2 Pcs Combo",men's clothing,Innerwear,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61-6J+ptTWL._AC_UL320_.jpg,https://www.amazon.in/Combo-Naughty-String-Thong-Underwear/dp/B08HCMDPT9/ref=sr_1_9492?qid=1679142819&s=apparel&sr=1-9492,,,₹349,₹999,711045,Combo-Naughty-String-Thong-Underwear_dp_B08HCMDPT9.html,https://www.amazon.in/Combo-Naughty-String-Thong-Underwear/dp/B08HCMDPT9,200,"The Cover Male Slip gstring a perfect match for men how like to keep it minimal below the belt The triangular shaped pouch covering the manhood and supporting it to the best of the ability The dual strings making the waistband adds to the support and keeping the pair intact in one lace The contoured pouch holds the package in position and comforts What could be more sultry and sexy than this functional mens gstring underwear You would love how the pair holds the manhood in a solid covering while the string design keeps a sensuous fit throughout The tiny cutout on the pouch can be beneficial for additional air as well as sneak peek of what youre holding down there
Features
Sexy underwear with a low waist fit
Pouch that contours and breathes well
Sultry fit and feel
Mens gstring underwear
Sexy bikini like coverage in the back
The stringlike waistband adds to the sensuality
Machine Washable
The well pouch design creates a sexier body figure"
"Van Heusen Athleisure Men Polo T-Shirt - 100% Combed Cotton - Colour Fresh, Quick Dry, Ultra Soft",men's clothing,T-shirts & Polos,https://m.media-amazon.com/images/I/61x1OCuKF8L._AC_UL320_.jpg,https://www.amazon.in/Van-Heusen-Athleisure-Regular-60032_White_Large/dp/B07QN6LCD7/ref=sr_1_152?qid=1679139866&s=apparel&sr=1-152,4.0,"1,725",₹860,"₹1,149",610006,Van-Heusen-Athleisure-Regular-60032_White_Large_dp_B07QN6LCD7_ref=sr_1_152.html,https://www.amazon.in/Van-Heusen-Athleisure-Regular-60032_White_Large/dp/B07QN6LCD7/ref=sr_1_152,200,This polo tshirt has Quick Dry property which draws perspiration from the skin keeping the body cool dry and comfortable It also comes with Colour Fresh Technology on the fabric which keeps the polo tshirt looking new for longer Stay comfortable with Label Free Comfort
URBAN FOREST Celia Red Leather Wallet for Women,accessories,Bags & Luggage,https://m.media-amazon.com/images/I/81-CkF1nZXL._AC_UL320_.jpg,https://www.amazon.in/Urban-Forest-Celia-Leather-Wallet/dp/B09WR89HGJ/ref=sr_1_6591?qid=1679144110&s=luggage&sr=1-6591,4.3,6,₹795,"₹2,500",105899,Urban-Forest-Celia-Leather-Wallet_dp_B09WR89HGJ.html,https://www.amazon.in/Urban-Forest-Celia-Leather-Wallet/dp/B09WR89HGJ,200,"About this item
STYLISH WALLETS FOR WOMEN  Keep all your Essentials Neat and Organised in this Stylish Wallet which Features 2 Separate openings The Front Flap with a Button Closure opens into a trifold area which has 12 Card Slots  5 Clear Pockets for your Drivers License and other bills 2 Currency Slots and a large Zippered Pocket with 2 Compartments for all your Coins
COMPACT YET SPACIOUS  This Stylish wallet has a Journal like Appearance Its not at all Bulky the Size is just Perfect to be kept in your daily Handbag or to be held in your hand as a Clutch It is the Perfect Combination of Size and Space with Abundant Compartments for all your Cards Bills Receipts and also a Photo of your Loved ones
BEAUTY WITH FUNCTIONALITY  The Inside of the Wallet is as Important as the Outside  hence we use Top Quality Polyester Fabric which is both Soft to Touch and Durable It is the Perfect Gifting Solution for all Ladies
RFID BLOCKING TECHNOLOGY  Many Credit Cards ID Cards etc today are embedded with RFID Radio Frequency Identification chips These RFID chips have personal information on them which can be skimmed using RFID Scanners Our wallets are properly constructed as a Faraday Cage which encases your cards in a material that prevents inappropriate RFID scanners from skimming your personal information for shady purposes
GIFTS FOR WOMEN  This Festive Season Bring a smile on her face by gifting her this absolutely Stylish and Functional Leather WalletcumClutch It is the perfect gifting solution for women of all age groups on all occasions like Diwali Gifts Birthday Gifts Puja gifts Rakhi Gifts  Wedding Gifts  Anniversary gifts Dhanteras Gifts etc

See more product details"
Boltove® T-Shape Backdrop Stand Kit 6ft x 9ft : Adjustable Portable Photo Backdrop Background Curtain Stand for Parties Bi...,"tv, audio & cameras",Camera Accessories,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/31DSNF1kb1S._AC_UL320_.jpg,https://www.amazon.in/Boltove%C2%AE-T-Shape-Backdrop-Stand-Kit/dp/B09DGQD1JL/ref=sr_1_3970?qid=1679132781&s=electronics&sr=1-3970,3.8,108,"₹1,159","₹1,999",691560,Boltove%C2%AE-T-Shape-Backdrop-Stand-Kit_dp_B09DGQD1JL_ref=sr_1_3970.html,https://www.amazon.in/Boltove%C2%AE-T-Shape-Backdrop-Stand-Kit/dp/B09DGQD1JL/ref=sr_1_3970,200,Error File not found at contentdriveMyDriveuniamazondataBoltoveC2AETShapeBackdropStandKit_dp_B09DGQD1JL_refsr_1_3970html
INLAZER-Men Height Increasing Faux Leather Material Formal Crocodile Style Lace-Up Boots on Cuban Sole Brown,men's shoes,Formal Shoes,https://m.media-amazon.com/images/I/61CGDSAO7lL._AC_UL320_.jpg,https://www.amazon.in/INLAZER-Men-Increasing-Leather-Material-Crocodile/dp/B0BH54J3FP/ref=sr_1_12042?qid=1679148341&s=shoes&sr=1-12042,,,"₹2,499","₹4,999",804858,INLAZER-Men-Increasing-Leather-Material-Crocodile_dp_B0BH54J3FP.html,https://www.amazon.in/INLAZER-Men-Increasing-Leather-Material-Crocodile/dp/B0BH54J3FP,200,Complete your look with this stylish pair of shoes from the house of INLAZER Made from good quality material this pair will keep your feet comfortable Featuring a stylish design this pair is sure to grab attention Look taller with height increasing boots from INLAZER
"Usha Techne Direct 1000 Garment Steamer- Vertical Steaming, 920 W, up to 21 g/min (Purple & White)",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/518eamgE6gL._AC_UL320_.jpg,https://www.amazon.in/Usha-Techne-Direct-1000-Watt-Garment/dp/B00SWHGZ2A/ref=sr_1_1028?qid=1679135647&s=appliances&sr=1-1028,4.0,"1,891","₹3,249","₹3,540",947854,Usha-Techne-Direct-1000-Watt-Garment_dp_B00SWHGZ2A_ref=sr_1_1028.html,https://www.amazon.in/Usha-Techne-Direct-1000-Watt-Garment/dp/B00SWHGZ2A/ref=sr_1_1028,200,"About this item
920W Power for effective and effortless ironing
Powerful steam burst with steam output up to 21gmin
No Ironing Board needed Just hang your clothes anywhere to Iron quickly
Suited for all type of fabric from embelished sarees to delicate silk alongwith detachable lint removal brush that removes lint from clothes conveniently
2 Years warranty for complete peace of mind

See more product details"
NAINVISH Cotton Stitched Kurti with Palazzo Set for Women,women's clothing,Clothing,https://m.media-amazon.com/images/I/81kcW2obzqL._AC_UL320_.jpg,https://www.amazon.in/NAINVISH-Printed-Straight-Palazzo-SD53GREY-M/dp/B08QW45T5L/ref=sr_1_5655?qid=1679152944&s=apparel&sr=1-5655,3.8,"2,044",,₹699,240607,NAINVISH-Printed-Straight-Palazzo-SD53GREY-M_dp_B08QW45T5L_ref=sr_1_5655.html,https://www.amazon.in/NAINVISH-Printed-Straight-Palazzo-SD53GREY-M/dp/B08QW45T5L/ref=sr_1_5655,200,"Get ready to steal the spotlight at Indian festivals with our
Grey Floral Printed Kurta and Palazzo set
Crafted from a comfortable cotton blend this ensemble combines style and ease like never before
The straightcut kurta drapes elegantly accentuating your curves while ensuring unrestricted movement Its Mandarin Collar adds a touch of grace to your overall look making it suitable for traditional occasions
The star of the show The captivating floral prints that adorn this ensemble  The intricate patterns evoke the festive spirit and are sure to turn heads wherever you go The 34th sleeves strike a perfect balance between traditional and contemporary keeping you comfortable throughout the celebrations
We understand that festivals can be hectic and dressing up should be hasslefree Thats why weve designed this set with your convenience in mind The elastic waistband and pullon closure for palazzo makes wearing it a breeze so you can focus on enjoying the festivities
Whether youre attending a grand Diwali gathering or a lively Holi celebration this Grey Floral Printed Kurta and Palazzo set is your perfect companion Elevate your festival style embrace comfort and make a lasting impression"
CEDO Samsung M13 5G Back Cover | Matte Soft Silicon Flexible | Camera Bump Protection | All Side Shock Proof Rubberised Ba...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/6106eywO++L._AC_UL320_.jpg,https://www.amazon.in/CEDO-Samsung-M13-5G-Protection/dp/B0BB6Z192T/ref=sr_1_6217?qid=1679134038&s=electronics&sr=1-6217,4.2,101,₹178,₹999,943441,CEDO-Samsung-M13-5G-Protection_dp_B0BB6Z192T_ref=sr_1_6217.html,https://www.amazon.in/CEDO-Samsung-M13-5G-Protection/dp/B0BB6Z192T/ref=sr_1_6217,200,"About this item
DISCLAIMER Compatible with Samsung Galaxy M13 5G mobile only
ANTISHATTER Advance shock absorption protection from drops and bumps Raised lips protect the screen and camera bump Unique Look featuring Smooth Silk Brushed texture glossy accents and carbon fibre texture
PERFECT CUTOUTS  Full access to user interface camera lens headphone jack speakerphone and microphone Unique Look featuring Smooth Silk Brushed texture glossy accents and carbon fibre texture Easy to remove  install anti finger print anti scratch washable case Heat Dissipation Design flexible and tear resistant
GREAT PROTECTION  Ultraslim light weight protect your valuable investment from scratches and damage

See more product details"
Dennis Lingo Mens Light Slim Fit Mid Rise Denim Jeans,men's clothing,Jeans,https://m.media-amazon.com/images/I/612K+kkUfSL._AC_UL320_.jpg,https://www.amazon.in/Dennis-Lingo-Denim-Jeans-DLMJNS025_30/dp/B0B3T5XZM2/ref=sr_1_3216?qid=1679141792&s=apparel&sr=1-3216,3.6,29,₹799,"₹3,349",425311,Dennis-Lingo-Light-Denim-Jeans_dp_B0C6B2GJML.html,https://www.amazon.in/Dennis-Lingo-Light-Denim-Jeans/dp/B0C6B2GJML,200,About us The Dennis Lingo crafts perfectly fitted shirts for the man who makes his style statement with elegance and sophistication We have more than ten years of experience in Mens apparel Dennis Lingo is a mens casual wear brand and it is one of the leading players in shirts on Indian marketplaces Now Dennis Lingo brings to you Denim Jeans It is an regularlength jeans slim fit and midrise These are stylish Sky Blue jeans featuring a buttoned waist a flat front and 5 pockets It can be the perfect addition to your wardrobe These Denim jeans are of 807 Cotton 18 Poly and 13 Spandex It assures a soft and smooth touch against the skin These jeans will go well with a tshirt casual shirt and sneakers It helps to give you a trendy casual look You can wear it at work or you are off duty These are goodquality casual jeans for men for a classy and fashionable look It is comfortable at the hip and tapered below the knee Its material is lightweight material for uninterrupted breathability offers superior comfort It is relaxed pants easy to style and looks great with anything Suitable for machine wash Please do not bleach these pants and warm iron if necessary
"Kamron A51 Backpack Camera Bag with Laptop Compartment for DSLR Camera, Lenses, Tripod Monopod & Other Accessories",accessories,Bags & Luggage,https://m.media-amazon.com/images/I/61XR8FxePPL._AC_UL320_.jpg,https://www.amazon.in/Kamron-Backpack-Compartment-Monopod-Accessories/dp/B08V8PTDC2/ref=sr_1_8035?qid=1679144161&s=luggage&sr=1-8035,4.7,16,"₹1,633","₹4,950",107343,Kamron-Backpack-Compartment-Monopod-Accessories_dp_B08V8PTDC2_ref=sr_1_8035.html,https://www.amazon.in/Kamron-Backpack-Compartment-Monopod-Accessories/dp/B08V8PTDC2/ref=sr_1_8035,200,Introducing the Kamron A51 Camera Backpack  a sleek and durable solution for photographers and videographers Constructed with waterresistant materials it offers customizable interior organization for camera gear and accessories Padded straps ensure comfort while quickaccess pockets provide convenience With versatile carrying options and dedicated compartments for tech essentials the Kamron Camera Backpack is your ultimate companion for capturing unforgettable moments
Rhysley Classic Blue Cotton Mid Rise Solid Flat Front Twill Weave Light Wash Wrinkle Resistant Breathable Stretchable Regu...,men's clothing,Jeans,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81uvNAdMEBL._AC_UL320_.jpg,https://www.amazon.in/Rhysley-Classic-Resistant-Breathable-Stretchable/dp/B0BG5DXBZB/ref=sr_1_6116?qid=1679141924&s=apparel&sr=1-6116,,,"₹1,799","₹4,999",901002,Rhysley-Classic-Resistant-Breathable-Stretchable_dp_B0BG5DXBZB_ref=sr_1_6116.html,https://www.amazon.in/Rhysley-Classic-Resistant-Breathable-Stretchable/dp/B0BG5DXBZB/ref=sr_1_6116,200,Refresh your denim collection with this pair of blue jeans that is supremely stylish and yet comfortable Perfect for travelling and regular days these mens denim blue jeans have been made with added stretch to ensure comfort and mobility Cut in a Classic Regular fit these denim jeans are sure to be on high rotation in your wardrobe Crafted out of high quality cotton mixed with elastane these mens jeans can be easily paired with any Tshirt jacket and shoes The blue jeans features Bata wash finish with subtle whiskering effect for a trendy touch
"QUADA Ankle Brace Support Sleeve (1 Pair) - Best Ankle Compression Socks for Plantar Fasciitis, Arch Support, Foot & Ankle...",sports & fitness,Yoga,https://m.media-amazon.com/images/I/51u4ZZ7A8aL._AC_UL320_.jpg,https://www.amazon.in/QUADA-Ankle-Brace-Support-Sleeve/dp/B08V8LF3VY/ref=sr_1_50?qid=1679217837&s=sports&sr=1-50,3.9,47,₹198,₹699,1078788,QUADA-Ankle-Brace-Support-Sleeve_dp_B08V8LF3VY.html,https://www.amazon.in/QUADA-Ankle-Brace-Support-Sleeve/dp/B08V8LF3VY,200,"About this item
Instant Support and Relief  You will feel the difference immediately with the QUADA Ankle Brace Get fast pain relief with less swelling soreness and discomfort Our Power Support ankle stabilizer and protector compression technology improves circulation and provides secure support in all the right places Stop suffering through injury arthritis sprains swelling achilles tendonitis or any other ankle pain and get back to doing what you love
Lightweight and Breathable  Some foot and ankle braces are too hot too bulky or impossible to get on Why settle for anything less than the best Our Premium ComfortFlex design provides a comfortable snug ergonomic fit without cutting off circulation Thin enough to wear under shoes and socks with moisture wicking fabric to keep your feet dry all day long Slip your foot in for soft formfitting compression support you need  without restricting your mobility
Premium Quality  With unmatched support and durability our ankle compression sleeves will take you wherever you need to go  we guarantee it Top quality double stitching and long lasting construction that wont lose compression over time Wear daily or whenever you need a little extra confidence on your feet Feel confident with comfortable support while playing sports like volleyball basketball on your feet at work or just getting through your day  without the nagging pain
Incredible Performance  Designed and proven to benefit men and women who need effective ankle foot and arch support for lasting pain relief Break through and reach your goals with vascular support to reduce fatigue swelling and injuries Grab a few pairs to wear daily or through the night or whenever you need it for a performance boost while walking running jogging hiking cycling or for gymnastics Crossfit fitness training soccer football tennis or any other athletic sport
100 Perfect Fit Assurance  Your comfort is our passion Use our size chart to choose the best fit If you are not completely satisfied with your ankle compression sleeves return them for a full refund or replacement No questions asked We stand behind the quality of our products and excellent customer care and are confident you will love your ankle support brace

See more product details"
"Lavazza Caffe Espresso Ground Coffee, 250 g Pouch, Carton",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61HxQT68XkL._AC_UL320_.jpg,https://www.amazon.in/Lavazza-Espresso-Premium-Arabica-Ground/dp/B004BLFHK2/ref=sr_1_4622?qid=1679216412&s=grocery&sr=1-4622,4.1,343,₹699,₹999,826654,Lavazza-Espresso-Premium-Arabica-Ground_dp_B004BLFHK2_ref=sr_1_4622.html,https://www.amazon.in/Lavazza-Espresso-Premium-Arabica-Ground/dp/B004BLFHK2/ref=sr_1_4622,200,"This is a
Vegetarian
product
About this item
Blend made from 100 percent specially selected Arabica coffees from south America and Africa
Medium roasted coffee with the notes of fruits and flowers
Delicate intensity with aromatic taste
Suitable for all coffee makers
Roasted coffee beans
Can be ground and use in any coffee maker

See more product details"
Juniper Women's Maxi Dress With Tie-Up Belt (2527NAVY_Navy),women's clothing,Western Wear,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61VXxrf9tnL._AC_UL320_.jpg,https://www.amazon.in/Juniper-Chiffon-Flared-Printed-Tie-up/dp/B0987SWKDW/ref=sr_1_17121?qid=1679154056&s=apparel&sr=1-17121,4.0,17,"₹1,573","₹3,499",973515,Juniper-Chiffon-Flared-Printed-Tie-up_dp_B0987THNZV.html,https://www.amazon.in/Juniper-Chiffon-Flared-Printed-Tie-up/dp/B0987THNZV,200,Juniper Navy Chiffon Flared Printed Dress With Tieup Blet
Godox BD-04 Barn Door and Honeycomb Grid and 4 Color Gel Filters (Red Yellow Blue Green) for Standard Reflector,"tv, audio & cameras",Camera Accessories,https://m.media-amazon.com/images/I/61byhz2GvgL._AC_UL320_.jpg,https://www.amazon.in/Godox-Honeycomb-Filters-Standard-Reflector/dp/B0767DF63F/ref=sr_1_2287?qid=1679132684&s=electronics&sr=1-2287,3.9,68,,"₹2,000",193372,Godox-Honeycomb-Filters-Standard-Reflector_dp_B0767DF63F_ref=sr_1_2287.html,https://www.amazon.in/Godox-Honeycomb-Filters-Standard-Reflector/dp/B0767DF63F/ref=sr_1_2287,200,Error File not found at contentdriveMyDriveuniamazondataGodoxHoneycombFiltersStandardReflector_dp_B0767DF63F_refsr_1_2287html
Uxcell Sc To Sc Fiber Coupler Flange Type Fiber Optical Single Mode/Multimode Simplex Adapter Connector For Charging Adapt...,"tv, audio & cameras",Home Entertainment Systems,https://m.media-amazon.com/images/I/51wMRJDj-dL._AC_UL320_.jpg,https://www.amazon.in/uxcell-Coupler-Connector-Singlemode-Multimode/dp/B07S8HGSTG/ref=sr_1_6486?qid=1679128485&s=electronics&sr=1-6486,4.0,32,₹180,₹500,818504,uxcell-Coupler-Connector-Singlemode-Multimode_dp_B07S8HGSTG_ref=sr_1_6486.html,https://www.amazon.in/uxcell-Coupler-Connector-Singlemode-Multimode/dp/B07S8HGSTG/ref=sr_1_6486,200,"About this item
Optical Adapter Connector
Single modeMultimode
Coupler Flange Type Fiber

See more product details"
Hanumex 8 x10.5 FT White Backdrop Photo Light Studio Photography Background for Decoration White Backdrop Background Rod P...,"tv, audio & cameras",Cameras,https://m.media-amazon.com/images/I/11OmyClxIjL._AC_UL320_.jpg,https://www.amazon.in/numex-Lekera-Backdrop-Photography-Background/dp/B015OYS6VQ/ref=sr_1_7815?qid=1679130370&s=electronics&sr=1-7815,3.6,460,₹381,₹899,128940,numex-Lekera-Backdrop-Photography-Background_dp_B015OYS6VQ_ref=sr_1_7815.html,https://www.amazon.in/numex-Lekera-Backdrop-Photography-Background/dp/B015OYS6VQ/ref=sr_1_7815,200,"About this item
 Best For Content Creater Achieve a classic minimalist look with a pristine white backdrop for Content Creater that enhances the subjects visual appeal
 Versatile for Various Projects Perfect for portrait photography product shoots fashion photography and creative endeavors making it a versatile addition to your studio
 Effortless Subject Focus The neutral white background ensures your subject remains the center of attention highlighting details and expressions effectively
 Seamless and WrinkleFree Our white backdrop offers a smooth seamless surface minimizing postproduction editing and ensuring a professional appearance
 Optimal Lighting Flexibility Easily adapt the lighting to your specific needs allowing you to control the mood and ambiance of your photoshoot or video
 Enhanced Product Presentation Showcase merchandise elegantly against a white backdrop ideal for ecommerce and product catalog imagery
 Green Screen Compatible Use it as a green screen background for chroma keying and special effects in video production offering flexibility in postproduction editing
 SpaceSaving and Portable Collapse and store it when not in use making it a practical choice for both small studios and onlocation shoots
 ProfessionalGrade Results Elevate your photography and videography projects with this highquality white backdrop ensuring your visuals are on par with industry standards
 Endless Creativity Whether youre a seasoned professional or an aspiring artist the blank canvas of a white backdrop invites endless creativity and experimentation
Show More

See more product details"
